api,sw_name,bu_id,project,azimuth,dog_leg,inclination,meas_depth,subsea_depth,tvd_depth
500292279000,MPL-20,MILNEPT,MILNE_KUP,235.29,0.34,77.57,3875.0,2602.4,2652.25252
500292279000,MPL-20,MILNEPT,MILNE_KUP,235.2,,77.43,3900.0,2607.78,2672.45033
500292279000,MPL-20,MILNEPT,MILNE_KUP,235.2,0.16,77.43,3900.0,2607.78,2672.45033
500292279000,MPL-20,MILNEPT,MILNE_KUP,235.32,0.14,77.59,3900.0,2607.78,2657.6296
500292279000,MPL-20,MILNEPT,MILNE_KUP,235.36,0.17,77.57,3925.0,2613.16,2663.00668
500292279000,MPL-20,MILNEPT,MILNE_KUP,235.31,0.34,77.64,3950.0,2618.52,2668.37311
500292279000,MPL-20,MILNEPT,MILNE_KUP,235.26,0.94,77.41,3975.0,2623.92,2673.77362
500292279000,MPL-20,MILNEPT,MILNE_KUP,235.05,0.99,77.55,4000.0,2629.34,2679.19331
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.8,,77.61,4000.0,2629.34,2694.06028
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.8,0.43,77.61,4000.0,2629.34,2694.06028
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.82,2.19,78.05,4025.0,2634.63,2684.4766
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.73,1.6,78.44,4050.0,2639.72,2689.56995
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.62,0.8,78.61,4075.0,2644.69,2694.54363
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.4,,78.33,4100.0,2649.66,2714.90261
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.4,0.82,78.33,4100.0,2649.66,2714.90261
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.65,0.53,78.48,4100.0,2649.66,2699.50876
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.72,0.42,78.56,4125.0,2654.63,2704.48459
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.78,1.15,78.84,4150.0,2659.53,2709.38342
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.81,0.38,78.93,4175.0,2664.35,2714.20307
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.6,0.55,78.84,4200.0,2669.13,2734.69396
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.6,,78.84,4200.0,2669.13,2734.69396
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.8,0.48,79.05,4200.0,2669.13,2718.97775
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.83,0.97,79.29,4225.0,2673.83,2723.67532
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.88,0.82,79.49,4250.0,2678.43,2728.27857
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.96,0.9,79.7,4275.0,2682.94,2732.79388
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.8,,80.0,4300.0,2687.35,2753.05449
500292279000,MPL-20,MILNEPT,MILNE_KUP,235.01,1.21,80.0,4300.0,2687.35,2737.1997
